,selected_start_value,selected_end_value,selected_returns,max_returns,ols_r_squared,data,indicator_name,indicator_params,_status
2544,18.283472825023168,21.49582930283411,0.0004237661842227218,0.00406052693839994,0.025691455390914664,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 26},OK
2545,-12.307692307692317,-11.247637051039693,0.0026629344967175925,0.005753462875328674,0.3251907695156919,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 26},OK
2546,18.796344637925003,21.91368189063921,0.0004237661842227218,0.00406052693839994,0.013666465095444669,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 27},OK
2547,-12.977099236641232,-12.211538461538456,0.011961665298697651,0.011961665298697651,0.19365210632562302,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 27},OK
2548,19.300183373427842,22.48573131956428,0.0038518030750515552,0.00406052693839994,0.04494954728603273,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 28},OK
2549,-12.881679389312971,-11.93181818181818,0.00457959658181597,0.00457959658181597,0.2786684861314659,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 28},OK
2550,19.794785669469377,22.71527358432199,0.0038518030750515552,0.00406052693839994,0.05212486325541088,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 29},OK
2551,-13.225499524262613,-12.098298676748575,0.008052272702194507,0.00955456465395359,0.2602824600570859,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 29},OK
2552,20.27996546305907,23.07407259315788,0.0038518030750515552,0.004987037648218007,0.005453397447514496,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 30},OK
2553,-13.130352045670781,-12.098298676748575,0.0029731854453791196,0.0029731854453791196,0.3144852023377894,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 30},OK
2554,20.755559661503668,23.434239225258878,0.0038518030750515552,0.004987037648218007,0.011117436461737684,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 31},OK
2555,-13.307984790874528,-12.381852551984881,0.0031227793331134617,0.0044397121288852264,0.1691265358591546,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 31},OK
2556,21.22143177264975,23.78290935451743,0.0038518030750515552,0.004987037648218007,0.011261542857825213,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 32},OK
2557,-13.636363636363647,-12.595419847328246,0.004909626106249417,0.005943216631911917,0.09339297006928138,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 32},OK
2558,21.67747396123275,24.63625915112894,0.004268531283484478,0.004987037648218007,0.016092260880045228,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 33},OK
2559,-13.799621928166358,-12.654614652711704,0.00761654285469997,0.00761654285469997,0.03609028080593657,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 33},OK
2560,22.123607897649606,24.970897067027664,0.0031200321225363587,0.004987037648218007,0.023796176980703798,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 34},OK
2561,-13.886300093196645,-12.844909609895335,0.008488953924901921,0.008488953924901921,0.03679499340448045,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 34},OK
2562,22.559784689238583,25.168829812258423,0.0031200321225363587,0.004987037648218007,0.025492724205746775,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 35},OK
2563,-14.046511627906973,-12.654614652711704,0.007799551870565173,0.007799551870565173,0.10155642069582027,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 35},OK
2564,22.985984125310495,25.37402981315597,0.0031200321225363587,0.004987037648218007,0.029888106503324074,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 36},OK
2565,-14.28571428571428,-12.92775665399239,0.006711020064506153,0.006711020064506153,0.23269062524738504,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 36},OK
2566,23.40221342090379,25.610321114071724,0.0031200321225363587,0.004987037648218007,0.02734455749463649,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 37},OK
2567,-14.126394052044605,-12.73764258555133,0.007348967392920396,0.013902233128633515,0.19347677608241687,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 37},OK
2568,23.80850560725071,25.842161628844977,0.0031200321225363587,0.004987037648218007,0.016667645664344866,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 38},OK
2569,-13.966480446927374,-12.593984962406013,0.004159787299548162,0.015614251497583517,0.20540330941034735,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 38},OK
2570,24.20491768700849,26.069737791867283,0.0031200321225363587,0.004987037648218007,0.014927855195413953,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 39},OK
2571,-13.962264150943401,-12.593984962406013,0.0031274062528335173,0.0031274062528335173,0.15178587798521692,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 39},OK
2572,24.59152864787275,26.29321793222651,0.0031200321225363587,0.004987037648218007,0.018173167567036352,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 40},OK
2573,-14.205079962370663,-12.839737582005617,0.0025276477606314043,0.0025276477606314043,0.16540055636675322,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 40},OK
